student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,ft_pct,fte_value,aid_value,endow_value,grad_100_value,grad_150_value,pell_value,retain_value,ft_fac_value,state_sector_ct,carnegie_ct,counted_pct,cohort_size,num_similar,2_yr_inst,4_yr_inst,private_fp,private,public,hbcu_no,hbcu_yes,flagship_no,flagship_yes,associates_privatefp,associates_pr_sl,associates_pr_sm,associates_pu_multi,bachelors_as,bacelors_df,bachelors_associates,masters_lp,masters_mp,Other_institutions
1601,27,23.6,22.79326963,21823,25729,37780,53.1,1251,4359,435,12,12,58.6,45,39.1,22,289,53.1,313,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
10527,25,23.6,22.79326963,25032,25729,37780,48.1,8396,3588,160,4,12,57.4,51,34.1,22,31,47.6,996,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1460,32,23.6,22.79326963,22178,25729,37780,50.1,1054,4169,2041,13,23,61.9,52,44,22,47,40.8,236,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
957,23,23.6,22.79326963,21118,25729,37780,42.9,636,4811,8677.865366,11,22,38.9,60,30.4,22,111,34.5,144,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
574,19,19.4,22.5,52842,82509,101725,84.7,516,10699,20167,24,39,52.7,58,58,12,343,45.1,132,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1632,27,23.6,22.79326963,18079,25729,37780,43.9,1310,3976,1019,5,10,51,50,49.5,22,111,46,173,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2960,18,19.6,21.5,45186,47347,66436,84.4,2681,8377,1061,13,30,51.5,64,65.6,10,169,68.5,481,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1730,30,23.6,22.79326963,19557,25729,37780,37.7,1316,4568,642,17,41,32.2,57,52.2,22,47,48.7,190,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7170,17,19.6,21.5,49785,47347,66436,71.4,6103,6161,11489,9,24,50.5,62,54.3,10,124,73.5,572,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10508,14,23.2,24.6,72846,53245,38763,54.5,8062,6474,8677.865366,5,32,42.4,71,18.9,64,114,52.8,700,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
510,36,23.2,24.6,27102,53245,38763,75.9,574,4314,8677.865366,0,0,66.2,67,18.2,64,54,80.8,5,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5799,7,12.8,22.79326963,53507,44144,37780,12.3,3071,2067,8677.865366,9,26,22,62,36.2,29.1361726,125,8.3,202,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
10885,20,12.8,22.79326963,31050,44144,37780,31.2,6639,2459,2463,8,26,24.2,72,26.1,29.1361726,128,27.9,923,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
258,32,20.95158467,25.9,56750,31169,34510,100,276,7167,6196,60,60,41.6,63,18.6,4,73,100,91,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1770,16,20.95158467,22.79326963,57337,23430,24795,100,1320,4129,8677.865366,14,61,70.6,64,40.4,63,517,57.64853159,426,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,13,12.8,22.79326963,17050,44144,37780,25.5,2157,2396,8677.865366,7,26,28.6,68,38.9,29.1361726,125,15.3,1389,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,14,12.8,22.79326963,43550,44144,37780,31.6,9206,3350,279,5,28,51.1,74,31.6,29.1361726,106,28.5,1009,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1767,16,22.4,22.5,53231.42933,125902,101725,84.8,2072,11688,29713,30,64,36.9,80,24.9,74,114,69.3,101,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6543,24,22.4,22.5,75475,125902,101725,86.9,6038,12979,6604,47,64,28.6,82,43.1,74,79,59.4,848,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,9,12.8,22.79326963,47458,44144,37780,31.6,2157,2947,8677.865366,5,17,39,71,53.7,29.1361726,125,31.4,1569,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3211,13,12.8,22.79326963,65575,44144,37780,36.5,2120,3225,179,6,17,49.4,53,25.7,29.1361726,106,20.8,163,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
259,25,22.4,22.5,16556,125902,101725,78.8,217,4692,8677.865366,65,78,75,92,12,74,106,56.8,46,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4331,20,22.4,22.5,80607,125902,101725,96.6,4274,6254.176694,17473,48,68,31,85,54.7,74,79,75.6,789,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
492,20,23.2,24.6,96406,53245,38763,78.3,745,5507,8677.865366,35,36,42.8,77,40.5,64,114,46.8,156,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
879,9,23.2,24.6,90616,53245,38763,100,1585,5700,8677.865366,27,42,58.9,67,41.7,64,517,87.5,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,17,12.8,22.79326963,26760,44144,37780,47.8,8649,3653,244,10,28,49.3,70,26.4,29.1361726,128,35.1,1199,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2552,15,12.8,22.79326963,48829,44144,37780,33.8,7729,2696,2168,6,27,24.8,74,37,29.1361726,128,30.7,857,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5797,18,22.4,22.5,79053,125902,101725,87.7,5056,12018,2304,40,58,47.8,76,46.3,74,386,58.8,489,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1502,18,22.4,22.5,110420,125902,101725,93.9,1434,6254.176694,16075,31,61,32.4,81,15.6,74,114,99.5,186,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
977,24,22.4,22.5,53231.42933,125902,101725,100,978,6254.176694,8677.865366,82,93,10.6,96,97.6,74,106,96.7,231,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2888,25,22.4,22.5,55699,125902,101725,94.1,2812,14864,14701,61,70,25.8,84,40.8,74,386,99.3,424,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,20,25,21.5,80134,79310,66436,96.4,2157,7499,10629,29,69,19.8,92,68.5,32,386,83,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
917,33,22.4,22.5,60123,125902,101725,19.5,227,6587,414,27,42,32.3,75,79.4,74,79,57.64853159,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7350,21,25,21.5,52362,79310,66436,88.7,6915,11089,2668,15,39,58.4,74,65.1,32,386,52.9,859,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7754,24,25,21.5,54098,79310,66436,84.4,6243,9087,1455,18,52,57.7,87,56.3,32,386,45.8,910,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,22,25,21.5,50514,79310,66436,88.3,2157,9354,1353,9,41,58,88,50.5,32,386,47.2,1656,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,23,25,21.5,50007,79310,66436,87.9,2157,8932,3819,10,52,44,90,48.8,32,386,68,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,25,25,21.5,47231,79310,66436,92.9,2157,9124,2401,16,56,38.9,86,52.8,32,386,61.5,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,26,25,21.5,38497,79310,66436,68.7,8683,8895,1234,3,29,58.6,79,38.8,32,386,40.7,913,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,21,25,21.5,50402,79310,66436,86.6,2157,9343,7161,13,48,54.1,83,51.8,32,386,57.4,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,26,25,21.5,40380,79310,66436,80.6,2157,8616,1476,13,53,40.6,88,46.2,32,386,49.4,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,25,25,21.5,47531,79310,66436,86.8,2157,9038,825,10,38,44.3,77,41.6,32,386,35.3,1032,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,26,25,21.5,41585,79310,66436,84.4,2157,8779,1788,14,60,47.3,88,50.3,32,386,53.9,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,22,25,21.5,44071,79310,66436,83.1,2157,9061,989,6,35,64.5,82,50,32,386,40.6,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,27,25,21.5,42587,79310,66436,83.5,2157,9439,2387,13,45,48.5,78,46,32,386,48.4,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,25,25,21.5,43410,79310,66436,80.8,2157,8939,1303,8,42,50.5,82,48.9,32,386,38.9,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,27,25,21.5,110187,79310,66436,97.2,2157,15764,36917,72,91,32.4,96,74.7,32,106,67,426,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2552,26,25,21.5,129507,79310,66436,97.3,2157,15201,7855,51,81,43,92,81.5,32,106,70.7,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,26,25,21.5,107625,79310,66436,98.3,2157,16066,8945,67,85,43.2,91,77.4,32,106,76.9,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,26,25,21.5,53231.42933,79310,66436,97.9,2157,16288,34375,69,90,36.2,96,77.2,32,106,57.7,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,21,25,21.5,75265,79310,66436,97.8,2157,16330,5387,41,66,56.4,89,81.4,32,106,80.6,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,26,25,21.5,53231.42933,79310,66436,97.3,2157,15989,15714,56,85,42.7,94,81.7,32,106,70.2,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,26,25,21.5,70536,79310,66436,98.5,2157,15852,5527,67,80,38,91,80,32,106,76.9,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,24,25,21.5,66676,79310,66436,97.6,2157,17299,3473,50,72,44.6,88,68.9,32,106,81.6,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
762,22,22.4,22.5,32547,125902,101725,100,1577,16917,8677.865366,44,44,71.6,27,20.3,74,43,57.64853159,316,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
489,31,20.95158467,22.79326963,39486,23430,24795,100,733,4865,8677.865366,40,62,40.7,79,66.7,63,517,57.64853159,380,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
995,19,22.4,22.5,53231.42933,125902,101725,98.7,948,15152,8677.865366,51,57,33.4,85,55.9,74,114,56.1,134,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1045,14,25,21.5,53231.42933,79310,66436,96.5,1209,9009,4413,42,58,37.6,82,66.3,32,343,59.2,155,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6620,10,12.8,22.79326963,38197,44144,37780,18.2,3446,2009,8677.865366,5,14,15.7,65,29.4,29.1361726,99,14.1,298,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,12,12.8,22.79326963,61652,44144,37780,34.8,2157,2840,150,8,28,22.8,76,25.4,29.1361726,106,26.4,1085,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
606,39,20.95158467,25.9,35565,31169,34510,100,877,3756,8677.865366,11,59,70.6,62,55,4,73,57.64853159,126,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,11,12.8,22.79326963,71473,44144,37780,32.5,2157,3146,8677.865366,7,24,47.1,73,34.5,29.1361726,106,23.6,1336,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4523,10,12.8,22.79326963,62631,44144,37780,20.9,2420,2383,8677.865366,3,13,17.6,57,36.9,29.1361726,125,10.5,237,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,9,12.8,22.79326963,82414,44144,37780,30,7610,2519,8677.865366,8,25,25.5,77,41,29.1361726,99,23.5,1023,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,17,12.8,22.79326963,39326,44144,37780,29.5,2157,2792,8677.865366,5,21,36.8,73,23.7,29.1361726,99,24.4,1166,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6005,21,22.4,22.5,97689,125902,101725,95.8,5964,6254.176694,29744,59,76,20.3,90,47.4,74,386,74.7,933,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
85,21,22.4,22.5,131676,125902,101725,48.2,85,6823,8677.865366,27,42,51.9,100,33.2,74,43,41.3,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1944,23,22.4,22.5,36886,125902,101725,89.8,1842,13623,3240,53,62,25,76,26.4,74,386,55.9,227,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
892,17,22.4,22.5,116779,125902,101725,89.1,767,9931,821,31,41,64.7,68,20.4,74,252,57.6,80,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2552,17,12.8,22.79326963,32082,44144,37780,38.2,8456,2907,284,12,30,32.5,72,38.9,29.1361726,106,23.8,857,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,9,12.8,22.79326963,57922,44144,37780,34.4,2157,2946,8677.865366,10,31,25.8,68,43.9,29.1361726,125,21.1,1461,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1316,23,22.4,22.5,53231.42933,125902,101725,99.7,1272,6254.176694,8677.865366,83,92,11.6,96,92,74,252,93.4,268,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10378,29,12.8,22.79326963,18050,44144,37780,14.2,4591,1697,184,7,16,17.5,61,14.7,29.1361726,99,3.2,140,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
462,16,23.2,24.6,53231.42933,53245,38763,68.2,332,9008,8677.865366,18,31,39.9,80,100,64,343,59.5,16,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
532,21,22.4,22.5,19953,125902,101725,81.4,878,5040,8677.865366,27,100,48.7,67,32.5,74,124,90.7,1,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2626,13,12.8,22.79326963,46078,44144,37780,32.1,1523,2619,195,5,16,28.8,57,30.7,29.1361726,289,22,250,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
314,17,22.4,22.5,90054,125902,101725,90.8,368,5238,8677.865366,31,48,48.5,63,1.3,74,114,60,54,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7693,5,12.8,22.79326963,104411,44144,37780,24.6,4506,2592,8677.865366,4,15,22.7,63,34.1,29.1361726,106,9.9,371,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6865,14,12.8,22.79326963,32878,44144,37780,31.4,4249,2944,839,6,23,28.6,67,28.9,29.1361726,99,19.1,361,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,7,12.8,22.79326963,47504,44144,37780,23.9,9327,2096,8677.865366,8,24,24.3,77,42.3,29.1361726,125,17.5,805,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5697,12,12.8,22.79326963,24562,44144,37780,34.9,3222,2831,8677.865366,7,23,20.2,71,44,29.1361726,125,26.2,461,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
9256,15,12.8,22.79326963,48636,44144,37780,41.5,6518,2295,1118,11,33,16.8,64,34.4,29.1361726,128,33.9,1095,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8859,13,12.8,22.79326963,41836,44144,37780,23.7,4270,2421,8677.865366,3,18,26,72,20,29.1361726,99,17.9,654,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,11,12.8,22.79326963,49922,44144,37780,32,8732,2525,8677.865366,8,32,26.5,73,31.5,29.1361726,99,21.3,1080,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,8,12.8,22.79326963,61890,44144,37780,46.3,2157,2662,671,45,60,15.9,79,35.8,29.1361726,99,46.9,426,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
9259,11,12.8,22.79326963,66251,44144,37780,39.2,5686,3280,3495,4,22,45.4,75,24.3,29.1361726,99,32.1,819,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
181,23,23.2,24.6,61647,53245,38763,65.7,185,4830,8677.865366,0,66,57.8,62,7.1,64,114,19.7,12,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,8,12.8,22.79326963,37847,44144,37780,37.9,2157,2477,293,15,39,13.9,71,34.6,29.1361726,99,25.2,1251,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1603,24,22.4,22.5,89681,125902,101725,81,1484,6254.176694,14139,36,52,32.3,85,28.5,74,169,64.6,297,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2552,11,12.8,22.79326963,29474,44144,37780,19.4,2157,2797,8677.865366,10,27,27.3,73,35.3,29.1361726,125,17.7,1528,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,13,12.8,22.79326963,48931,44144,37780,32.8,2157,2601,8677.865366,10,30,25.8,78,37.5,29.1361726,106,30,426,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
419,37,20.95158467,22.79326963,26782,23430,24795,97.6,323,3035,8677.865366,27,97,31.9,80,31.7,63,517,57.64853159,715,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9211,8,12.8,22.79326963,74760,44144,37780,30.3,5539,3076,8677.865366,5,29,31.5,73,34.6,29.1361726,125,19.3,581,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3459,21,23.2,24.6,67152,53245,38763,88.8,3705,7006,8677.865366,47,79,31.8,93,24.4,64,114,47.8,118,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
637,21,23.2,24.6,0,53245,38763,91.1,658,7249,8677.865366,27,42,35.3,100,16.1,64,517,50.9,426,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
214,21,20.95158467,22.79326963,0,23430,24795,95.8,269,7374,8677.865366,27,42,46.4,78,23.8,63,517,64.9,426,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1782,15,12.8,22.79326963,57134,44144,37780,35.7,1171,3335,34,17,28,32.1,52,50.7,29.1361726,289,25.3,237,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2552,10,12.8,22.79326963,80840,44144,37780,35.5,2157,2027,820,50,61,8.6,70,33.9,29.1361726,99,31.2,1017,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,8,12.8,22.79326963,62243,44144,37780,36.6,2157,2876,400,4,15,38.2,64,38,29.1361726,125,33.1,426,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2586,31,22.4,22.5,47079,125902,101725,82.6,2393,16397,3713,42,54,57.6,82,26.2,74,169,50.2,194,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2552,12,12.8,22.79326963,74834,44144,37780,34.7,2157,2623,8677.865366,5,21,24.9,75,32.4,29.1361726,99,27.3,1689,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5834,10,12.8,22.79326963,48957,44144,37780,31.8,3327,2713,8677.865366,6,25,23.3,68,24.6,29.1361726,106,19.7,440,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,4,12.8,22.79326963,136889,44144,37780,45.5,2157,3373,828,5,19,41,77,31.3,29.1361726,106,26.9,1718,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,16,12.8,22.79326963,29977,44144,37780,35.7,7358,2807,199,8,30,27.7,73,30,29.1361726,99,26.7,1228,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,15,12.8,22.79326963,33614,44144,37780,35.7,2157,2325,8677.865366,4,22,22.8,69,25.2,29.1361726,99,27.5,1623,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
9439,14,12.8,22.79326963,50857,44144,37780,36.2,5506,2902,856,7,22,32.3,73,30.5,29.1361726,128,28.7,653,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
807,23,22.4,22.5,53231.42933,125902,101725,99.8,788,6254.176694,8677.865366,85,90,13.1,99,89.6,74,252,98.5,196,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1150,29,20.95158467,22.79326963,10115,23430,24795,77.2,1444,5518,8677.865366,28,31,78.9,63,61.7,63,517,40.9,100,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1791,24,20.95158467,22.79326963,10089,23430,24795,74.9,2199,5146,8677.865366,31,32,88.9,57,32.7,63,517,49.2,199,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1671,31,20.95158467,22.79326963,9131,23430,24795,70,1975,5101,8677.865366,38,39,75.9,72,39.3,63,517,38.3,100,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1074,29,20.95158467,22.79326963,12298,23430,24795,64.5,1230,4776,8677.865366,30,31,73.7,56,35.1,63,517,39.4,95,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1503,29,20.95158467,22.79326963,11250,23430,24795,73.9,1720,5114,8677.865366,31,34,76.1,73,46.7,63,517,42,106,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
888,16,22.4,22.5,80160,125902,101725,76.2,817,6254.176694,10735,24,35,46.2,74,23.9,74,169,59.9,93,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7767,19,25,21.5,77258,79310,66436,93.4,7081,8748,3387,10,40,51.6,77,54.1,32,169,51.1,1039,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
757,16,22.4,22.5,41454,125902,101725,53.1,1136,12778,129,52,71,75.5,69,100,74,343,31.3,21,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7701,11,12.8,22.79326963,35932,44144,37780,49.8,5313,3906,233,3,17,56.2,74,49.5,29.1361726,128,46.5,973,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2552,18,12.8,22.79326963,28403,44144,37780,33.6,8005,2240,8677.865366,16,37,12.5,78,24,29.1361726,99,21.3,1065,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1209,32,23.2,24.6,22966,53245,38763,87.9,1394,3810,8677.865366,10,25,60.6,67,10.5,64,54,70.3,28,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
534,21,23.2,24.6,29814,53245,38763,84.1,510,4751,8677.865366,8,16,76.1,67,10,64,54,72.7,24,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
823,37,23.2,24.6,21537,53245,38763,79.3,971,4951,8677.865366,0,0,72.4,67,13.7,64,54,67.9,12,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
112,23,22.4,22.5,53231.42933,125902,101725,96.4,118,15926,8677.865366,68,81,30.7,83,100,74,252,100,32,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2552,6,12.8,22.79326963,56878,44144,37780,38.6,8144,2740,157,9,22,31.3,67,33.3,29.1361726,125,37.4,426,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
577,20,22.4,22.5,67415,125902,101725,69.7,437,5940,6382,39,48,39.4,62,18.8,74,106,29.4,41,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1869,22,23.2,24.6,56639,53245,38763,78.4,2180,5769,8677.865366,40,43,61.8,62,23.9,64,114,59.2,263,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5216,25,22.4,22.5,49144,125902,101725,69.8,4476,16346,6673,38,59,46.5,87,30.6,74,79,38.3,334,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
514,15,22.4,22.5,109209,125902,101725,90.7,433,8409,3749,53,63,41.1,84,100,74,114,46.2,30,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2426,10,12.8,22.79326963,62489,44144,37780,31.5,1316,2233,327,21,33,22.4,59,24.4,29.1361726,106,33.1,133,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11362,9,12.8,22.79326963,54210,44144,37780,16.8,5668,2321,8677.865366,10,20,22.6,57,30.5,29.1361726,125,8.2,291,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2494,18,12.8,22.79326963,24500,44144,37780,24.1,1329,1890,8677.865366,10,16,20.1,47,32.1,29.1361726,289,12.6,179,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
116,18,22.4,22.5,28530,125902,101725,55.2,77,13091,8677.865366,0,75,36.8,73,26.7,74,106,97.1,33,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2105,14,22.4,22.5,113971,125902,101725,90.8,1959,6254.176694,7322,29,58,48.2,76,87.9,74,169,61,192,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2552,8,12.8,22.79326963,31372,44144,37780,39.7,2157,3222,8677.865366,4,18,44,73,28.9,29.1361726,125,25,426,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
10098,10,12.8,22.79326963,71546,44144,37780,25.1,5285,2886,8677.865366,7,19,34.8,69,30.7,29.1361726,125,18.8,622,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,10,12.8,22.79326963,44584,44144,37780,22.4,2157,2945,8677.865366,8,27,33.7,74,28.5,29.1361726,125,19,1119,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
